name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,notes,normalized_category,target_kind,review_status,review_gates,dedupe_key,source_file
Marlys Hair Braiding,5540 Atlantic Spring Rd Suite 108,Raleigh,NC,,USA,beauty,hair braiding,hair braiding; braid specialties; appointments; price consultations,Raleigh hair-braiding business with appointment and pricing contact information on its official Instagram profile.,,https://www.instagram.com/marlyshairbraiding/,,,https://www.instagram.com/marlyshairbraiding/,Instagram profile,,,Official profile lists Raleigh address; postal code not stated on source.,Beauty & Personal Care,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,marlys hair braiding|5540 atlantic spring rd suite 108|raleigh|nc,38.csv
Nara Hair Braiding,1625 Ronald Drive,Raleigh,NC,27609,USA,beauty,hair braiding,hair braiding; walk-ins; appointments,Raleigh braiding salon advertising walk-ins and appointments from its official Instagram profile.,,https://www.instagram.com/narahairbraiding/,,,https://www.instagram.com/narahairbraiding/,Instagram profile,,,Official profile lists current Raleigh address and contact details; no identity inferred.,Beauty & Personal Care,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,nara hair braiding|1625 ronald drive|raleigh|nc,38.csv
A Mother’s Touch Child Development Center,1024 Lynn Rd,Raleigh,NC,27612,USA,childcare,child development center,infant care; preschool; after-school care; ages 6 weeks–12 years; licensed childcare,"North Raleigh child development center serving newborns through age 12 with degreed teachers, curriculum, meals, and after-school care.",https://amtcdc.com/,https://www.instagram.com/amtcdc/,https://www.facebook.com/amtcdc/,,https://amtcdc.com/,A Mother’s Touch Child Development Center,,,Official site states Raleigh location and full North Carolina licensure; active tour/enrollment links.,Children & Family,regulated_review,needs_research,geocode_before_public_pin;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,a mother s touch child development center|1024 lynn rd|raleigh|nc,38.csv
ORO Restaurant & Lounge,18 E Martin St,Raleigh,NC,27601,USA,food,restaurant and lounge,contemporary American; shareable dishes; dinner; reservations; lounge,Downtown Raleigh restaurant and lounge serving shareable contemporary American dishes with dinner service and reservations.,https://ororaleigh.com/,,https://www.facebook.com/OROraleigh,,https://ororaleigh.com/,ORO official website,Black-owned (listed by Downtown Raleigh Alliance),https://downtownraleigh.org/post/downtown-raleigh-black-owned-businesses,"Official website confirms active address, hours, menu and reservations; ownership designation comes from Downtown Raleigh Alliance list.",Food & Drink,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,oro restaurant lounge|18 e martin st|raleigh|nc,38.csv
Sugar Euphoria,606 N Person Street,Raleigh,NC,27604,USA,food,bakery and confectionery,wedding cakes; cupcakes; custom cakes; baked goods; confections,"Boutique cake and confectionery studio offering wedding cakes, cupcakes, custom cakes and baked goods.",https://sugareuphoria.com/,,https://www.facebook.com/SugarEuphoria,,https://sugareuphoria.com/,Sugar Euphoria official website,Black-owned (listed by Downtown Raleigh Alliance),https://downtownraleigh.org/post/downtown-raleigh-black-owned-businesses,Official website confirms active address and hours; ownership designation source-backed by Downtown Raleigh Alliance list.,Food & Drink,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,sugar euphoria|606 n person street|raleigh|nc,38.csv
The Venue Raleigh,327 W Davie St Suite 102,Raleigh,NC,27603,USA,nightlife,"restaurant, bar and lounge",craft cocktails; hookah; live music; brunch; food; Sunday day parties; reservations,"Raleigh restaurant, bar and lounge offering craft cocktails, hookah, live music, food and weekend brunch.",https://www.thevenueraleigh.com/,,https://www.facebook.com/thevenueraleigh/,,https://www.thevenueraleigh.com/,The Venue Raleigh official website,Black-owned (listed by Downtown Raleigh Alliance),https://downtownraleigh.org/post/downtown-raleigh-black-owned-businesses,Official website and Facebook confirm active Raleigh venue and recurring brunch/events; ownership designation source-backed by Downtown Raleigh Alliance list.,Food & Drink,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,the venue raleigh|327 w davie st suite 102|raleigh|nc,38.csv
House of Rebellion,206 S Wilmington St,Raleigh,NC,27601,USA,retail,vintage and secondhand clothing,vintage apparel; shoes; accessories; secondhand; local products,"Active Raleigh secondhand shop with curated vintage apparel, shoes, accessories and locally made products.",,https://www.instagram.com/rebellionvtg/,,,https://www.instagram.com/rebellionvtg/,House of Rebellion Instagram,Black-owned (listed by Downtown Raleigh Alliance),https://downtownraleigh.org/post/downtown-raleigh-black-owned-businesses,"Official Instagram and Visit Raleigh search result show active Raleigh address; excluded closed House of Art, not this business.",Shopping & Retail,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,house of rebellion|206 s wilmington st|raleigh|nc,38.csv
NASHONA,21 W Hargett Street,Raleigh,NC,27601,USA,retail,fashion boutique,women’s clothing; accessories; African fabrics; Tanzania-made goods,Women’s boutique specializing in modern styles and accessories made with vibrant African fabrics from Tanzania.,https://www.nashona.com/,,https://www.facebook.com/nashonaclothing/,,https://www.nashona.com/pages/locations,NASHONA official locations page,Black-owned (listed by Downtown Raleigh Alliance),https://downtownraleigh.org/post/downtown-raleigh-black-owned-businesses,Official locations page confirms Raleigh storefront; ownership designation is source-backed by Downtown Raleigh Alliance list.,Shopping & Retail,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,nashona|21 w hargett street|raleigh|nc,38.csv
SirCastleTees,610 W South St,Raleigh,NC,27603,USA,retail,custom apparel and footwear,custom shoes; shoe painting; custom apparel; design,Raleigh custom shoe and apparel shop offering designs and custom paint jobs.,https://www.sircastleteees.com/,,https://www.facebook.com/sircastleteees/,,https://www.sircastleteees.com/,Sircastleteees official website,Black-owned (listed by Downtown Raleigh Alliance),https://downtownraleigh.org/post/downtown-raleigh-black-owned-businesses,Official website confirms Raleigh storefront and hours; ownership designation source-backed by Downtown Raleigh Alliance list.,Shopping & Retail,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,sircastletees|610 w south st|raleigh|nc,38.csv
Social Status Raleigh,308 Parham St,Raleigh,NC,27601,USA,retail,streetwear and sneakers,sneakers; apparel; accessories; streetwear,"Upscale Raleigh street-fashion and sneaker boutique carrying major brands, apparel and accessories.",https://www.socialstatuspgh.com/pages/social-status-raleigh,,,,https://downtownraleigh.org/go/social-status,Downtown Raleigh Alliance directory,Black-owned (listed by Downtown Raleigh Alliance),https://downtownraleigh.org/post/downtown-raleigh-black-owned-businesses,Address and category are from Downtown Raleigh Alliance directory; official website link is the business location page.,Shopping & Retail,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,social status raleigh|308 parham st|raleigh|nc,38.csv
Coronado Children's Center,"7106 Menaul Blvd NE, Albuquerque, NM 87110",Albuquerque,NM,87110,USA,childcare,preschool and before/after-school care,free Pre-K; summer care; before-and-after school; homework help; transport; meals,"Family-owned and operated Albuquerque childcare center offering free Pre-K, summer care, before/after-school programs and enrichment.",https://coronadochildrenscenter.com/,https://www.instagram.com/coronadochildrenscenter/,https://facebook.com/CCCABQ,,https://coronadochildrenscenter.com/,Coronado Children’s Center,family-owned and operated,https://coronadochildrenscenter.com/,Official site states nationally accredited and New Mexico five-star rated.,Children & Family,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,coronado children s center|7106 menaul blvd ne albuquerque nm 87110|albuquerque|nm,54.csv
505 Central Food Hall,"505 Central Ave NW, Albuquerque, NM 87102",Albuquerque,NM,87102,USA,food,food hall,local vendors; pizza; burgers; tacos; ramen; vegetarian; beer; cocktails; desserts,"Downtown urban food hall featuring six local vendors and a broad mix of meals, drinks and desserts.",https://www.505central.com/,https://www.instagram.com/505central/,https://www.facebook.com/505central,https://www.tiktok.com/@505.central,https://www.505central.com/,505 Central Food Hall,,,,Food & Drink,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,505 central food hall|505 central ave nw albuquerque nm 87102|albuquerque|nm,54.csv
Bow & Arrow Brewing Co.,"608 McKnight Ave NW, Albuquerque, NM 87102",Albuquerque,NM,87102,USA,nightlife,brewery/taproom,craft beer; brew hall; patio; food trucks; private events,"15-barrel Albuquerque brewery and beer hall with Southwest-inspired beer, communal seating, patio, food trucks and events.",https://www.bowandarrowbrewing.com/,https://www.instagram.com/bowandarrowbrewing,https://www.facebook.com/bowandarrowbrewingco,,https://www.bowandarrowbrewing.com/,Bow & Arrow Brewing Co.,,,,Food & Drink,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,bow arrow brewing co|608 mcknight ave nw albuquerque nm 87102|albuquerque|nm,54.csv
